,name,store_page,full_price,discount,final_price,category
3402,Sid Meier's Civilization® III Complete,https://www.gog.com/game/sid_meiers_civilization_iii_complete,279,,279,strategy
3403,Empire Earth 3,https://www.gog.com/game/empire_earth_3,649,,649,strategy
3404,Theme Hospital,https://www.gog.com/game/theme_hospital,199,,199,strategy
3405,The Settlers® 2: Gold Edition,https://www.gog.com/game/the_settlers_2_gold_edition,599,,599,strategy
3406,The Settlers® 4: Gold Edition,https://www.gog.com/game/the_settlers_4_gold_edition,599,,599,strategy
3407,BATTLETECH,https://www.gog.com/game/battletech_game,725,,725,strategy
3408,Heroes Chronicles: All Chapters,https://www.gog.com/game/heroes_chronicles_all_chapters,599,,599,strategy
3409,FTL: Advanced Edition,https://www.gog.com/game/faster_than_light,249,,249,strategy
3410,Homeworld: Deserts of Kharak - Soban Fleet Pack,https://www.gog.com/game/deserts_of_kharak_soban_fleet_pack,169,-71%,49,strategy
3411,Dawn of Man,https://www.gog.com/game/dawn_of_man,465,,465,strategy
3412,Master of Magic,https://www.gog.com/game/master_of_magic,149,,149,strategy
3413,Homeworld® Remastered Soundtrack,https://www.gog.com/game/homeworld_remastered_soundtrack,379,-74%,99,strategy
3414,Caesar,https://www.gog.com/game/caesar,149,-20%,119,strategy
3415,Stronghold Crusader HD,https://www.gog.com/game/stronghold_crusader,249,,249,strategy
3416,Homeworld: Deserts of Kharak - Khaaneph Fleet Pack,https://www.gog.com/game/deserts_of_kharak_khaaneph_fleet_pack,169,-77%,39,strategy
3417,Into the Breach,https://www.gog.com/game/into_the_breach,349,,349,strategy
3418,Heroes of Might and Magic®,https://www.gog.com/game/heroes_of_might_and_magic,599,,599,strategy
3419,Stellaris,https://www.gog.com/game/stellaris,699,,699,strategy
3420,S.W.I.N.E. HD Remaster,https://www.gog.com/game/swine_hd_remaster,259,-15%,220,strategy
3421,Stellaris: Lithoids Species Pack,https://www.gog.com/game/stellaris_lithoids_species_pack,195,,195,strategy
3422,BATTLETECH - Heavy Metal,https://www.gog.com/game/battletech_heavy_metal,435,,435,strategy
3423,Castles 1+2,https://www.gog.com/game/castles_castles_2,249,-64%,89,strategy
3424,Battle Realms + Winter of the Wolf,https://www.gog.com/game/battle_realms_winter_of_the_wolf,649,,649,strategy
3425,Stellaris: Ancient Relics Story Pack,https://www.gog.com/game/stellaris_ancient_relics_story_pack,259,,259,strategy
3426,Majesty Gold HD,https://www.gog.com/game/majesty_gold_hd,199,,199,strategy
3427,Warlords I + II,https://www.gog.com/game/warlords_i_ii,389,,389,strategy
3428,Kingdoms and Castles,https://www.gog.com/game/kingdoms_castles,249,,249,strategy
3429,Homeworld: Deserts of Kharak - Expedition Guide,https://www.gog.com/game/deserts_of_kharak_expedition_guide,149,-74%,39,strategy
3430,Foundation,https://www.gog.com/game/foundation,515,,515,strategy
3431,Stellaris: Apocalypse,https://www.gog.com/game/stellaris_apocalypse,435,,435,strategy
3432,Overland,https://www.gog.com/game/overland,465,,465,strategy
3433,Worms Forts: Under Siege,https://www.gog.com/game/worms_forts_under_siege,149,-74%,39,strategy
3434,Fate Hunters,https://www.gog.com/game/fate_hunters,360,,360,strategy
3435,Battle Brothers - Warriors of the North,https://www.gog.com/game/battle_brothers_warriors_of_the_north,199,,199,strategy
3436,Stronghold HD,https://www.gog.com/game/stronghold,149,,149,strategy
3437,Master of Orion 1+2,https://www.gog.com/game/master_of_orion_1_2,199,,199,strategy
3438,Panzer General 2,https://www.gog.com/game/panzer_general_2,599,,599,strategy
3439,Worms 2,https://www.gog.com/game/worms_2,149,-74%,39,strategy
3440,Frostpunk,https://www.gog.com/game/frostpunk,599,,599,strategy
3441,Pizza Tycoon 2,https://www.gog.com/game/pizza_connection_2,149,-67%,49,strategy
3442,Pizza Tycoon,https://www.gog.com/game/pizza_connection,149,-67%,49,strategy
3443,Close Combat 5: Invasion: Normandy - Utah Beach to Cherbourg,https://www.gog.com/game/close_combat_5_invasion_normandy_utah_beach_to_cherbourg,249,,249,strategy
3444,Fantasy General II - Invasion Hero Edition,https://www.gog.com/game/fantasy_general_ii_invasion_hero_edition,1085,,1085,strategy
3445,Age of Wonders: Planetfall - Revelations,https://www.gog.com/game/age_of_wonders_planetfall_revelations,360,,360,strategy
3446,Total Annihilation: Commander Pack,https://www.gog.com/game/total_anihilation_commander_pack,199,,199,strategy
3447,Knights and Merchants: The Peasants Rebellion,https://www.gog.com/game/knights_and_merchants_the_peasants_rebellion,169,,169,strategy
3448,Worms United,https://www.gog.com/game/worms_united,149,-74%,39,strategy
3449,Total Annihilation: Kingdoms + Iron Plague,https://www.gog.com/game/total_annihilation_kingdoms,199,,199,strategy
3450,UBOAT,https://www.gog.com/game/uboat,515,,515,strategy
3451,Battle Brothers,https://www.gog.com/game/battle_brothers,499,,499,strategy
3452,Close Combat 3: The Russian Front,https://www.gog.com/game/close_combat_3_the_russian_front,249,,249,strategy
3453,Homeworld: Deserts of Kharak - Soundtrack,https://www.gog.com/game/homeworld_deserts_of_kharak_soundtrack,189,-74%,49,strategy
3454,Commandos 2+3,https://www.gog.com/game/commandos_2_3,149,,149,strategy
3455,American Conquest + Fight Back,https://www.gog.com/game/american_conquest,299,,299,strategy
3456,Imperium Galactica II: Alliances,https://www.gog.com/game/imperium_galactica_ii_alliances,399,,399,strategy
3457,SPORE™ Collection,https://www.gog.com/game/spore_collection,499,,499,strategy
3458,Democracy 3,https://www.gog.com/game/democracy_3,449,,449,strategy
3459,Call to Power 2,https://www.gog.com/game/call_to_power_2,249,,249,strategy
3460,Cultures 1+2,https://www.gog.com/game/cultures_12,199,,199,strategy
3461,Jagged Alliance 2,https://www.gog.com/game/jagged_alliance_2,199,,199,strategy
3462,Robin Hood: The Legend of Sherwood,https://www.gog.com/game/robin_hood,189,,189,strategy
3463,Banished,https://www.gog.com/game/banished,399,,399,strategy
3464,Polaris Sector - Gold Edition,https://www.gog.com/game/polaris_sector,854,,854,strategy
3465,Stellaris: Utopia,https://www.gog.com/game/stellaris_utopia,419,,419,strategy
3466,Close Combat 2: A Bridge Too Far,https://www.gog.com/game/close_combat_2_a_bridge_too_far,249,,249,strategy
3467,Airline Tycoon Deluxe,https://www.gog.com/game/airline_tycoon_deluxe,249,,249,strategy
3468,King Arthur Collection,https://www.gog.com/game/king_arthur_collection,399,,399,strategy
3469,Children of the Nile Complete,https://www.gog.com/game/children_of_the_nile_complete,249,,249,strategy
3470,Sid Meier’s Railroads!,https://www.gog.com/game/sid_meiers_railroads,349,,349,strategy
3471,Corsairs Gold,https://www.gog.com/game/corsairs_gold,149,,149,strategy
3472,Strategic Command WWII: World at War,https://www.gog.com/game/strategic_command_wwii_world_at_war,725,,725,strategy
3473,Казаки 3,https://www.gog.com/game/cossacks_3,799,,799,strategy
3474,Act of War: Gold Edition,https://www.gog.com/game/act_of_war_gold_edition,249,,249,strategy
3475,Deep Sky Derelicts,https://www.gog.com/game/deep_sky_derelicts,435,,435,strategy
3476,Battle Brothers - Beasts & Exploration,https://www.gog.com/game/battle_brothers_beasts_exploration,259,,259,strategy
3477,"Warhammer 40,000: Gladius – Chaos Space Marines",https://www.gog.com/game/warhammer_40000_gladius_chaos_space_marines,360,,360,strategy
3478,Strategic Command: World War I,https://www.gog.com/game/strategic_command_world_war_i,725,,725,strategy
3479,For The King,https://www.gog.com/game/for_the_king,435,,435,strategy
3480,Frostpunk: Game of the Year edition,https://www.gog.com/game/frostpunk_game_of_the_year_edition,1059,,1059,strategy
3481,"Settlers®: Rise of an Empire - Gold Edition, The",https://www.gog.com/game/the_settlers_rise_of_an_empire_gold_edition,849,,849,strategy
3482,Krush Kill 'N Destroy Xtreme,https://www.gog.com/game/krush_kill_n_destroy_xtreme,149,,149,strategy
3483,Battle Chess Special Edition,https://www.gog.com/game/battle_chess_special_edition,249,,249,strategy
3484,Imperialism,https://www.gog.com/game/imperialism,299,,299,strategy
3485,Renowned Explorers: Definitive Edition,https://www.gog.com/game/renowned_explorers_definitive_edition,799,,799,strategy
3486,They Are Billions,https://www.gog.com/game/they_are_billions,899,,899,strategy
3487,Rise of Industry,https://www.gog.com/game/rise_of_industry,799,,799,strategy
3488,Crying Suns,https://www.gog.com/game/crying_suns,465,,465,strategy
3489,Казаки,https://www.gog.com/game/cossacks_anthology,499,,499,strategy
3490,Krush Kill ‘N Destroy 2: Krossfire,https://www.gog.com/game/krush_kill_n_destroy_2_krossfire,149,,149,strategy
3491,Pirates! Gold Plus,https://www.gog.com/game/pirates_gold_plus,169,,169,strategy
3492,Gangsters: Organized Crime,https://www.gog.com/game/gangsters_organized_crime,149,,149,strategy
3493,Patrician 3,https://www.gog.com/game/patrician_3,129,,129,strategy
3494,Sacrifice,https://www.gog.com/game/sacrifice,249,,249,strategy
3495,Empires of the Undergrowth,https://www.gog.com/game/empires_of_the_undergrowth,439,,439,strategy
3496,Evil Genius,https://www.gog.com/game/evil_genius,649,,649,strategy
3497,Darkest Hour: A Hearts of Iron Game,https://www.gog.com/game/darkest_hour_a_hearts_of_iron_game,199,,199,strategy
3498,UBOAT,https://www.gog.com/game/uboat,515,,515,strategy
3499,Battle Brothers,https://www.gog.com/game/battle_brothers,499,,499,strategy
3500,Close Combat 3: The Russian Front,https://www.gog.com/game/close_combat_3_the_russian_front,249,,249,strategy
3501,Homeworld: Deserts of Kharak - Soundtrack,https://www.gog.com/game/homeworld_deserts_of_kharak_soundtrack,189,-74%,49,strategy
3502,Commandos 2+3,https://www.gog.com/game/commandos_2_3,149,,149,strategy
3503,American Conquest + Fight Back,https://www.gog.com/game/american_conquest,299,,299,strategy
3504,Imperium Galactica II: Alliances,https://www.gog.com/game/imperium_galactica_ii_alliances,399,,399,strategy
3505,SPORE™ Collection,https://www.gog.com/game/spore_collection,499,,499,strategy
3506,Democracy 3,https://www.gog.com/game/democracy_3,449,,449,strategy
3507,Call to Power 2,https://www.gog.com/game/call_to_power_2,249,,249,strategy
3508,Cultures 1+2,https://www.gog.com/game/cultures_12,199,,199,strategy
3509,Jagged Alliance 2,https://www.gog.com/game/jagged_alliance_2,199,,199,strategy
3510,Robin Hood: The Legend of Sherwood,https://www.gog.com/game/robin_hood,189,,189,strategy
3511,Banished,https://www.gog.com/game/banished,399,,399,strategy
3512,Polaris Sector - Gold Edition,https://www.gog.com/game/polaris_sector,854,,854,strategy
3513,Stellaris: Utopia,https://www.gog.com/game/stellaris_utopia,419,,419,strategy
3514,Close Combat 2: A Bridge Too Far,https://www.gog.com/game/close_combat_2_a_bridge_too_far,249,,249,strategy
3515,Airline Tycoon Deluxe,https://www.gog.com/game/airline_tycoon_deluxe,249,,249,strategy
3516,King Arthur Collection,https://www.gog.com/game/king_arthur_collection,399,,399,strategy
3517,Children of the Nile Complete,https://www.gog.com/game/children_of_the_nile_complete,249,,249,strategy
3518,Sid Meier’s Railroads!,https://www.gog.com/game/sid_meiers_railroads,349,,349,strategy
3519,Corsairs Gold,https://www.gog.com/game/corsairs_gold,149,,149,strategy
3520,Strategic Command WWII: World at War,https://www.gog.com/game/strategic_command_wwii_world_at_war,725,,725,strategy
3521,Казаки 3,https://www.gog.com/game/cossacks_3,799,,799,strategy
3522,Act of War: Gold Edition,https://www.gog.com/game/act_of_war_gold_edition,249,,249,strategy
3523,Deep Sky Derelicts,https://www.gog.com/game/deep_sky_derelicts,435,,435,strategy
3524,Battle Brothers - Beasts & Exploration,https://www.gog.com/game/battle_brothers_beasts_exploration,259,,259,strategy
3525,"Warhammer 40,000: Gladius – Chaos Space Marines",https://www.gog.com/game/warhammer_40000_gladius_chaos_space_marines,360,,360,strategy
3526,Strategic Command: World War I,https://www.gog.com/game/strategic_command_world_war_i,725,,725,strategy
3527,For The King,https://www.gog.com/game/for_the_king,435,,435,strategy
3528,Frostpunk: Game of the Year edition,https://www.gog.com/game/frostpunk_game_of_the_year_edition,1059,,1059,strategy
3529,"Settlers®: Rise of an Empire - Gold Edition, The",https://www.gog.com/game/the_settlers_rise_of_an_empire_gold_edition,849,,849,strategy
3530,Krush Kill 'N Destroy Xtreme,https://www.gog.com/game/krush_kill_n_destroy_xtreme,149,,149,strategy
3531,Battle Chess Special Edition,https://www.gog.com/game/battle_chess_special_edition,249,,249,strategy
3532,Imperialism,https://www.gog.com/game/imperialism,299,,299,strategy
3533,Renowned Explorers: Definitive Edition,https://www.gog.com/game/renowned_explorers_definitive_edition,799,,799,strategy
3534,They Are Billions,https://www.gog.com/game/they_are_billions,899,,899,strategy
3535,Rise of Industry,https://www.gog.com/game/rise_of_industry,799,,799,strategy
3536,Crying Suns,https://www.gog.com/game/crying_suns,465,,465,strategy
3537,Казаки,https://www.gog.com/game/cossacks_anthology,499,,499,strategy
3538,Krush Kill ‘N Destroy 2: Krossfire,https://www.gog.com/game/krush_kill_n_destroy_2_krossfire,149,,149,strategy
3539,Pirates! Gold Plus,https://www.gog.com/game/pirates_gold_plus,169,,169,strategy
3540,Gangsters: Organized Crime,https://www.gog.com/game/gangsters_organized_crime,149,,149,strategy
3541,Patrician 3,https://www.gog.com/game/patrician_3,129,,129,strategy
3542,Sacrifice,https://www.gog.com/game/sacrifice,249,,249,strategy
3543,Empires of the Undergrowth,https://www.gog.com/game/empires_of_the_undergrowth,439,,439,strategy
3544,Evil Genius,https://www.gog.com/game/evil_genius,649,,649,strategy
3545,Darkest Hour: A Hearts of Iron Game,https://www.gog.com/game/darkest_hour_a_hearts_of_iron_game,199,,199,strategy
3546,Master of Orion,https://www.gog.com/game/master_of_orion,499,,499,strategy
3547,Field of Glory II,https://www.gog.com/game/field_of_glory_ii,515,,515,strategy
3548,Ultimate General: Civil War,https://www.gog.com/game/ultimate_general_civil_war,999,,999,strategy
3549,Hearts of Iron II: Complete,https://www.gog.com/game/hearts_of_iron_ii_complete,299,,299,strategy
3550,"Incredible Machine Mega Pack, The ",https://www.gog.com/game/the_incredible_machine_mega_pack,649,,649,strategy
3551,DEFCON,https://www.gog.com/game/defcon,199,,199,strategy
3552,Shadow Tactics: Blades of the Shogun,https://www.gog.com/game/shadow_tactics_blades_of_the_shogun,799,,799,strategy
3553,Europa Universalis II,https://www.gog.com/game/europa_universalis_ii,199,,199,strategy
3554,Kingdom Rush Origins,https://www.gog.com/game/kingdom_rush_origins,360,,360,strategy
3555,Z: The Game,https://www.gog.com/game/z,169,,169,strategy
3556,Banner Saga 2,https://www.gog.com/game/banner_saga_2_the,750,,750,strategy
3557,Door Kickers: Action Squad,https://www.gog.com/game/door_kickers_action_squad,309,,309,strategy
3558,Sunrider: Liberation Day - Captain's Edition,https://www.gog.com/game/sunrider_liberation_day_captains_edition,449,,449,strategy
3559,Frostpunk: Ущелья,https://www.gog.com/game/frostpunk_the_rifts,139,,139,strategy
3560,Sudden Strike Gold,https://www.gog.com/game/sudden_strike_gold,199,,199,strategy
3561,Deep Sky Derelicts: Station Life,https://www.gog.com/game/deep_sky_derelicts_station_life,199,,199,strategy
3562,Star Ruler 2,https://www.gog.com/game/star_ruler_2,449,,449,strategy
3563,Xenonauts,https://www.gog.com/game/xenonauts,449,,449,strategy
3564,Megaquarium,https://www.gog.com/game/megaquarium,465,,465,strategy
3565,Fallen Haven,https://www.gog.com/game/fallen_haven,389,,389,strategy
3566,Combat Mission: Barbarossa to Berlin,https://www.gog.com/game/combat_mission_barbarossa_to_berlin,389,,389,strategy
3567,Combat Mission: Beyond Overlord,https://www.gog.com/game/combat_mission_beyond_overlord,199,,199,strategy
3568,X-Com: UFO Defense,https://www.gog.com/game/xcom_ufo_defense,169,,169,strategy
3569,Close Combat 4: The Battle of the Bulge,https://www.gog.com/game/close_combat_4_the_battle_of_the_bulge,249,,249,strategy
3570,Victory At Sea,https://www.gog.com/game/victory_at_sea,449,,449,strategy
3571,War for the Overworld,https://www.gog.com/game/war_for_the_overworld,499,,499,strategy
3572,Overlord II,https://www.gog.com/game/overlord_ii,199,,199,strategy
3573,Lords of the Realm: Royal Edition,https://www.gog.com/game/lords_of_the_realm_royal_edition,389,,389,strategy
3574,Populous™,https://www.gog.com/game/populous,249,,249,strategy
3575,Populous™ 2: Trials of the Olympian Gods,https://www.gog.com/game/populous_2,249,,249,strategy
3576,Imperialism 2: The Age of Exploration,https://www.gog.com/game/imperialism_2_the_age_of_exploration,299,,299,strategy
